STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,CEN23_TBT_IND_003,Variable codes,CEN23_TBT_GEO_006,Area,CEN23_YEAR_001,Census year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",999,Area Outside Territorial Authority,2018,2018,3,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,999999,Total - New Zealand by territorial authority and Auckland local board,2018,2018,2264601,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,026,Kawerau District,2013,2013,18,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,066,Waimate District,2018,2018,45,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra03,Hinduism,002,Whangarei District,2023,2023,927,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra80,Object to answering,011,Thames-Coromandel District,2013,2013,1518,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,044,Porirua City,2023,2023,59445,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,071,Dunedin City,2023,2023,128901,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",028,Gisborne District,2018,2018,2205,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,999,Area Outside Territorial Authority,2013,2013,0,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,055,Buller District,2018,2018,0,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra05,Judaism,999,Area Outside Territorial Authority,2013,2013,0,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,999999,Total - New Zealand by territorial authority and Auckland local board,2018,2018,4699755,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,022,Western Bay of Plenty District,2023,2023,324,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra03,Hinduism,056,Grey District,2023,2023,90,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,030,Hastings District,2013,2013,6906,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,999999,Total - New Zealand by territorial authority and Auckland local board,2023,2023,2576049,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra07,Spiritualism and New Age Religions,044,Porirua City,2023,2023,192,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra07,Spiritualism and New Age Religions,062,Selwyn District,2013,2013,132,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra08,"Other Religions, Beliefs and Philosophies",046,Lower Hutt City,2023,2023,1905,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra07,Spiritualism and New Age Religions,060,Christchurch City,2018,2018,1731,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra80,Object to answering,015,Matamata-Piako District,2018,2018,2805,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra03,Hinduism,017,Waipa District,2018,2018,330,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra03,Hinduism,063,Ashburton District,2018,2018,282,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra05,Judaism,020,Waitomo District,2018,2018,6,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra05,Judaism,035,South Taranaki District,2013,2013,18,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra07,Spiritualism and New Age Religions,038,Rangitikei District,2023,2023,78,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",035,South Taranaki District,2018,2018,528,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,075,Invercargill City,2013,2013,3564,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra04,Islam,058,Hurunui District,2023,2023,21,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra07,Spiritualism and New Age Religions,057,Westland District,2023,2023,69,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra07,Spiritualism and New Age Religions,068,Waitaki District,2023,2023,141,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,028,Gisborne District,2023,2023,51135,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra07,Spiritualism and New Age Religions,038,Rangitikei District,2013,2013,54,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,001,Far North District,2023,2023,71430,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,050,South Wairarapa District,2023,2023,75,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra80,Object to answering,033,New Plymouth District,2023,2023,7236,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",063,Ashburton District,2023,2023,117,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra04,Islam,071,Dunedin City,2023,2023,1560,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,999,Area Outside Territorial Authority,2023,2023,72,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",034,Stratford District,2023,2023,39,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,003,Kaipara District,2013,2013,18963,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra02,Christian,044,Porirua City,2013,2013,25341,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",073,Southland District,2023,2023,93,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,029,Wairoa District,2018,2018,8367,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",069,Central Otago District,2018,2018,45,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,046,Lower Hutt City,2013,2013,1329,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,024,Rotorua District,2013,2013,24699,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,051,Tasman District,2013,2013,44217,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra02,Christian,999,Area Outside Territorial Authority,2023,2023,21,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,025,Whakatane District,2013,2013,3600,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,026,Kawerau District,2023,2023,0,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra08,"Other Religions, Beliefs and Philosophies",067,Chatham Islands Territory,2018,2018,9,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra07,Spiritualism and New Age Religions,073,Southland District,2023,2023,102,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,018,Ōtorohanga District,2013,2013,9141,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,060,Christchurch City,2018,2018,369006,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra03,Hinduism,062,Selwyn District,2018,2018,342,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra80,Object to answering,018,Ōtorohanga District,2023,2023,810,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,073,Southland District,2013,2013,29613,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",059,Waimakariri District,2018,2018,207,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,002,Whangarei District,2013,2013,7593,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra80,Object to answering,070,Queenstown-Lakes District,2023,2023,2331,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",034,Stratford District,2013,2013,39,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",048,Masterton District,2023,2023,324,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",050,South Wairarapa District,2013,2013,99,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",058,Hurunui District,2018,2018,30,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra03,Hinduism,073,Southland District,2018,2018,153,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",065,Mackenzie District,2023,2023,6,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra04,Islam,051,Tasman District,2013,2013,45,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,060,Christchurch City,2013,2013,316890,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra03,Hinduism,046,Lower Hutt City,2013,2013,2949,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra08,"Other Religions, Beliefs and Philosophies",065,Mackenzie District,2013,2013,9,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra08,"Other Religions, Beliefs and Philosophies",065,Mackenzie District,2023,2023,63,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra07,Spiritualism and New Age Religions,020,Waitomo District,2013,2013,33,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,054,Kaikoura District,2013,2013,3261,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,042,Horowhenua District,2018,2018,126,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,048,Masterton District,2023,2023,0,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",041,Tararua District,2018,2018,567,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,056,Grey District,2013,2013,13371,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",074,Gore District,2013,2013,99,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,028,Gisborne District,2018,2018,156,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra02,Christian,071,Dunedin City,2023,2023,35628,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra02,Christian,055,Buller District,2013,2013,4023,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra08,"Other Religions, Beliefs and Philosophies",063,Ashburton District,2013,2013,63,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,066,Waimate District,2023,2023,8121,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,030,Hastings District,2018,2018,81537,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra04,Islam,015,Matamata-Piako District,2013,2013,81,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra80,Object to answering,023,Tauranga City,2013,2013,5214,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,046,Lower Hutt City,2023,2023,0,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,053,Marlborough District,2018,2018,25185,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra08,"Other Religions, Beliefs and Philosophies",044,Porirua City,2023,2023,735,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra02,Christian,068,Waitaki District,2018,2018,9258,,,
