"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427522635","SK0427522635","Zemplínske Kopčany",2021,486,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",427,87.86,43,8.85,,,,9.55,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427522651","SK0427522651","Krásnovce",2021,640,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",603,94.22,30,4.69,,,,4.57,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427522686","SK0427522686","Kusín",2021,345,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",286,82.9,45,13.04,,,,9.81,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427522694","SK0427522694","Lastomír",2021,1248,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",1102,88.3,129,10.34,,,,13.5,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427522708","SK0427522708","Laškovce",2021,745,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",621,83.36,65,8.72,,,,3.52,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427522724","SK0427522724","Lesné",2021,451,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",377,83.59,49,10.86,,,,6.8,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427522732","SK0427522732","Ložín",2021,829,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",720,86.85,82,9.89,,,,8.29,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427522741","SK0427522741","Lúčky (Okres Michalovce)",2021,603,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",552,91.54,38,6.3,,,,7.76,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427522759","SK0427522759","Malčice",2021,1482,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",1186,80.03,188,12.69,,,,22.88,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427522767","SK0427522767","Malé Raškovce",2021,222,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",213,95.95,5,2.25,,,,8.64,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427522783","SK0427522783","Markovce",2021,1058,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",955,90.26,44,4.16,,,,7.92,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427522791","SK0427522791","Moravany",2021,1031,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",909,88.17,94,9.12,,,,16.56,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427522805","SK0427522805","Nacina Ves",2021,1808,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",1667,92.2,86,4.76,,,,16.01,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427522848","SK0427522848","Oreské (Okres Michalovce)",2021,492,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",454,92.28,28,5.69,,,,10.97,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427522864","SK0427522864","Palín",2021,865,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",700,80.92,114,13.18,,,,11.17,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427522872","SK0427522872","Pavlovce nad Uhom",2021,4620,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",2867,62.06,438,9.48,,,,32.21,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427522881","SK0427522881","Petrikovce",2021,191,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",175,91.62,9,4.71,,,,5.71,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427522902","SK0427522902","Petrovce nad Laborcom",2021,1065,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",970,91.08,69,6.48,,,,10.18,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427522945","SK0427522945","Poruba pod Vihorlatom",2021,606,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",562,92.74,30,4.95,,,,20.66,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427522961","SK0427522961","Pozdišovce",2021,1334,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",1188,89.06,102,7.65,,,,18.27,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427522988","SK0427522988","Pusté Čemerné",2021,366,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",328,89.62,24,6.56,,,,6.61,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427522996","SK0427522996","Rakovec nad Ondavou",2021,1015,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",920,90.64,69,6.8,,,,15.36,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427523054","SK0427523054","Senné (Okres Michalovce)",2021,737,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",657,89.15,51,6.92,,,,18.69,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427523062","SK0427523062","Slavkovce",2021,705,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",621,88.09,54,7.66,,,,9.33,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427523071","SK0427523071","Sliepkovce",2021,760,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",716,94.21,34,4.47,,,,6.35,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427523097","SK0427523097","Staré",2021,755,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",709,93.91,28,3.71,,,,18.09,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427523101","SK0427523101","Strážske",2021,4277,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",3502,81.88,427,9.98,,,,24.78,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427523119","SK0427523119","Stretava",2021,699,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",493,70.53,174,24.89,,,,8.98,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427523127","SK0427523127","Stretavka",2021,156,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",126,80.77,18,11.54,,,,4.79,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427523135","SK0427523135","Suché",2021,407,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",363,89.19,34,8.35,,,,7.19,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427523151","SK0427523151","Šamudovce",2021,620,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",566,91.29,48,7.74,,,,4.8,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427523186","SK0427523186","Trhovište",2021,2090,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",1840,88.04,151,7.22,,,,12.53,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427523194","SK0427523194","Trnava pri Laborci",2021,586,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",484,82.59,78,13.31,,,,15.78,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0427523208","SK0427523208","Tušice",2021,668,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",587,87.87,70,10.48,,,,6.18,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
