"area_code","area_name","land_area_sq_km","year","category","count"
"196000","Hairini",1.84714377,2023,"Other Religions, Beliefs and Philosophies",81
"196100","Pyes Pa East",2.43010398,2023,"Other Religions, Beliefs and Philosophies",15
"196201","Te Maunga South",0.98000104,2023,"Other Religions, Beliefs and Philosophies",24
"196202","Pacific Lakes",1.3366555,2023,"Other Religions, Beliefs and Philosophies",45
"196301","Kaitemako",3.743297,2023,"Other Religions, Beliefs and Philosophies",36
"196400","Ohauiti",3.40557711,2023,"Other Religions, Beliefs and Philosophies",81
"196500","Baypark-Kairua",12.93285945,2023,"Other Religions, Beliefs and Philosophies",39
"196600","Welcome Bay West",1.10930149,2023,"Other Religions, Beliefs and Philosophies",54
"196700","Welcome Bay East",3.69002463,2023,"Other Religions, Beliefs and Philosophies",66
"196800","Pacific View",1.1627577,2023,"Other Religions, Beliefs and Philosophies",63
"196900","Welcome Bay South",3.10846751,2023,"Other Religions, Beliefs and Philosophies",180
"197000","Palm Beach North",1.09454161,2023,"Other Religions, Beliefs and Philosophies",102
"197100","Palm Beach South-Gravatt",2.38810246,2023,"Other Religions, Beliefs and Philosophies",105
"197200","Papamoa Beach North",1.39820071,2023,"Other Religions, Beliefs and Philosophies",87
"197300","Doncaster",2.89134179,2023,"Other Religions, Beliefs and Philosophies",297
"197400","Papamoa Beach South",1.37883001,2023,"Other Religions, Beliefs and Philosophies",69
"197500","Motiti",1.24756749,2023,"Other Religions, Beliefs and Philosophies",48
"197601","Wairakei West",1.59034172,2023,"Other Religions, Beliefs and Philosophies",306
"197602","Wairakei Central",1.37198887,2023,"Other Religions, Beliefs and Philosophies",48
"197603","Wairakei East-Te Tumu",9.9446191,2023,"Other Religions, Beliefs and Philosophies",234
"197700","Tui Ridge",220.92352609,2023,"Other Religions, Beliefs and Philosophies",24
"197800","Arahiwi",62.85587921,2023,"Other Religions, Beliefs and Philosophies",0
"197900","Ngongotahā Valley",177.50494979,2023,"Other Religions, Beliefs and Philosophies",27
"198000","Hamurana",8.35372576,2023,"Other Religions, Beliefs and Philosophies",18
"198100","Ngongotahā East",2.87177755,2023,"Other Religions, Beliefs and Philosophies",21
"198200","Ngongotahā West",1.44456738,2023,"Other Religions, Beliefs and Philosophies",36
"198300","Inland water Lake Rotorua",0,2023,"Other Religions, Beliefs and Philosophies",-999
"198400","Ngongotahā South",8.59007565,2023,"Other Religions, Beliefs and Philosophies",18
"198500","Selwyn Heights",0.89464645,2023,"Other Religions, Beliefs and Philosophies",15
"198600","Pleasant Heights",1.34841787,2023,"Other Religions, Beliefs and Philosophies",18
"198700","Rotoiti-Rotoehu",404.02370037,2023,"Other Religions, Beliefs and Philosophies",42
"198800","Kawaha",1.03152641,2023,"Other Religions, Beliefs and Philosophies",21
"198900","Fairy Springs",0.73663897,2023,"Other Religions, Beliefs and Philosophies",30
"199000","Western Heights (Rotorua District)",1.02806477,2023,"Other Religions, Beliefs and Philosophies",21
"199100","Pukehangi North",1.18193977,2023,"Other Religions, Beliefs and Philosophies",12
"199200","Pukehangi South",1.11182854,2023,"Other Religions, Beliefs and Philosophies",30
"199300","Mangakakahi Central",1.79159183,2023,"Other Religions, Beliefs and Philosophies",3
"199400","Koutu",0.962155,2023,"Other Religions, Beliefs and Philosophies",36
"199500","Mangakakahi West",1.01722397,2023,"Other Religions, Beliefs and Philosophies",24
"199600","Sunnybrook",2.08582528,2023,"Other Religions, Beliefs and Philosophies",54
"199700","Fordlands",0.9880121,2023,"Other Religions, Beliefs and Philosophies",21
"199800","Kuirau",1.21317958,2023,"Other Religions, Beliefs and Philosophies",18
"199900","Utuhina",0.67136794,2023,"Other Religions, Beliefs and Philosophies",48
"200000","Pomare",1.36824281,2023,"Other Religions, Beliefs and Philosophies",18
"200100","Rotorua Central",1.77381636,2023,"Other Religions, Beliefs and Philosophies",9
"200200","Hillcrest (Rotorua District)",0.81457984,2023,"Other Religions, Beliefs and Philosophies",39
"200300","Victoria",0.51768215,2023,"Other Religions, Beliefs and Philosophies",105
"200401","Waiohewa",65.50513239,2023,"Other Religions, Beliefs and Philosophies",18
"200500","Glenholme North",0.84327423,2023,"Other Religions, Beliefs and Philosophies",84
"200600","Springfield South",1.18667943,2023,"Other Religions, Beliefs and Philosophies",42
"200700","Springfield North",1.30137561,2023,"Other Religions, Beliefs and Philosophies",36
"200800","Glenholme South",0.87669563,2023,"Other Religions, Beliefs and Philosophies",57
"200900","Ōwhata West",3.32829464,2023,"Other Religions, Beliefs and Philosophies",63
"201001","Holdens Bay-Rotokawa",5.49576745,2023,"Other Religions, Beliefs and Philosophies",15
"201100","Ngapuna",3.49022753,2023,"Other Religions, Beliefs and Philosophies",3
"201200","Fenton Park",1.01087266,2023,"Other Religions, Beliefs and Philosophies",102
"201300","Tihiotonga-Whakarewarewa",3.28398814,2023,"Other Religions, Beliefs and Philosophies",21
"201401","Ōwhata East",2.50712555,2023,"Other Religions, Beliefs and Philosophies",54
"201501","Lynmore",2.19842501,2023,"Other Religions, Beliefs and Philosophies",63
"201600","Ngakuru",446.44364124,2023,"Other Religions, Beliefs and Philosophies",24
"201700","Kaingaroa-Whakarewarewa",465.81883268,2023,"Other Religions, Beliefs and Philosophies",15
"201800","Golden Springs",498.91605261,2023,"Other Religions, Beliefs and Philosophies",42
"201900","Manawahe",267.00333475,2023,"Other Religions, Beliefs and Philosophies",6
"202000","Matatā-Otakiri",87.44270898,2023,"Other Religions, Beliefs and Philosophies",30
"202100","Onepu Spring",98.95001114,2023,"Other Religions, Beliefs and Philosophies",21
"202200","Edgecumbe",2.00774067,2023,"Other Religions, Beliefs and Philosophies",24
"202300","Thornton-Awakeri",151.84211418,2023,"Other Religions, Beliefs and Philosophies",18
"202400","Te Teko Lakes",71.09889472,2023,"Other Religions, Beliefs and Philosophies",33
"202500","Coastlands",15.28401875,2023,"Other Religions, Beliefs and Philosophies",36
"202600","Whakatāne West",1.83230422,2023,"Other Religions, Beliefs and Philosophies",36
"202700","Whakatāne Central",2.59485729,2023,"Other Religions, Beliefs and Philosophies",57
"202800","Trident",1.81128192,2023,"Other Religions, Beliefs and Philosophies",54
"202900","Allandale",1.5256279,2023,"Other Religions, Beliefs and Philosophies",30
"203000","Mokorua Bush",1.35707502,2023,"Other Religions, Beliefs and Philosophies",9
"203100","Wainui",86.56052026,2023,"Other Religions, Beliefs and Philosophies",12
"203200","Ōhope",6.3335273,2023,"Other Religions, Beliefs and Philosophies",18
"203400","Galatea",2199.70137707,2023,"Other Religions, Beliefs and Philosophies",6
"203500","Waingarara-Waimana",1448.10234758,2023,"Other Religions, Beliefs and Philosophies",27
"203600","Murupara",6.25994106,2023,"Other Religions, Beliefs and Philosophies",9
"203700","Monika Reserve",14.18042548,2023,"Other Religions, Beliefs and Philosophies",18
"203800","Kawerau Industrial",5.82324334,2023,"Other Religions, Beliefs and Philosophies",3
"203901","Kawerau Central",1.75147365,2023,"Other Religions, Beliefs and Philosophies",27
"203902","Tarawera Park",1.80693234,2023,"Other Religions, Beliefs and Philosophies",9
"204101","Waiotahe",143.24606275,2023,"Other Religions, Beliefs and Philosophies",30
"204200","Cape Runaway",1568.87595736,2023,"Other Religions, Beliefs and Philosophies",6
"204301","Woodlands",2.84925083,2023,"Other Religions, Beliefs and Philosophies",21
"204400","Ōpōtiki",5.74447511,2023,"Other Religions, Beliefs and Philosophies",66
"204500","Ōtara-Tirohanga",113.39964669,2023,"Other Religions, Beliefs and Philosophies",15
"204600","Oponae",1255.58704648,2023,"Other Religions, Beliefs and Philosophies",3
"204700","East Cape",991.22082115,2023,"Other Religions, Beliefs and Philosophies",9
"204800","Waipaoa",2277.32836382,2023,"Other Religions, Beliefs and Philosophies",9
"204900","Ruatōria-Raukumara",693.31512058,2023,"Other Religions, Beliefs and Philosophies",15
"205000","Tokomaru",1144.91458508,2023,"Other Religions, Beliefs and Philosophies",9
"205100","Hangaroa",1870.11824408,2023,"Other Religions, Beliefs and Philosophies",3
"205201","Wharekaka",1197.18428192,2023,"Other Religions, Beliefs and Philosophies",12
"205300","Te Arai",54.68015335,2023,"Other Religions, Beliefs and Philosophies",12
"205401","Hexton",118.87061709,2023,"Other Religions, Beliefs and Philosophies",24
"205500","Lytton",0.85659072,2023,"Other Religions, Beliefs and Philosophies",30
"205601","Makaraka-Awapuni",8.69272179,2023,"Other Religions, Beliefs and Philosophies",24
"205700","Riverdale",1.24303439,2023,"Other Religions, Beliefs and Philosophies",9
"205800","Te Hapara North",1.20051794,2023,"Other Religions, Beliefs and Philosophies",24
"205900","Mangapapa North",0.61987717,2023,"Other Religions, Beliefs and Philosophies",12
"206000","Elgin",1.04468444,2023,"Other Religions, Beliefs and Philosophies",24
"206100","Te Hapara South",0.86443537,2023,"Other Religions, Beliefs and Philosophies",33
"206200","Mangapapa East",1.65718797,2023,"Other Religions, Beliefs and Philosophies",15
"206300","Mangapapa South",0.84497871,2023,"Other Religions, Beliefs and Philosophies",21
"206400","Te Hapara East",0.94824062,2023,"Other Religions, Beliefs and Philosophies",42
"206500","Centennial Crescent",0.81888684,2023,"Other Religions, Beliefs and Philosophies",24
"206601","Whataupoko East",2.68810378,2023,"Other Religions, Beliefs and Philosophies",21
"206700","Whataupoko West",1.0973622,2023,"Other Religions, Beliefs and Philosophies",51
"206801","Gisborne Central",1.34663825,2023,"Other Religions, Beliefs and Philosophies",9
"206900","Kaiti North",1.32789124,2023,"Other Religions, Beliefs and Philosophies",18
"207000","Kaiti South",3.41373211,2023,"Other Religions, Beliefs and Philosophies",66
"207100","Outer Kaiti",1.45392797,2023,"Other Religions, Beliefs and Philosophies",27
"207200","Tamarau",1.11407528,2023,"Other Religions, Beliefs and Philosophies",24
"207301","Wainui-Okitu",6.19990796,2023,"Other Religions, Beliefs and Philosophies",30
"207400","Maungataniwha-Raupunga",2081.73346762,2023,"Other Religions, Beliefs and Philosophies",3
"207500","Inland water Lake Waikaremoana",0,2023,"Other Religions, Beliefs and Philosophies",-999
"207600","Frasertown-Ruakituri",1333.70843754,2023,"Other Religions, Beliefs and Philosophies",6
"207700","Whakaki",183.4707958,2023,"Other Religions, Beliefs and Philosophies",3
"207800","Wairoa",7.56771463,2023,"Other Religions, Beliefs and Philosophies",30
"207900","Mahia",471.96934881,2023,"Other Religions, Beliefs and Philosophies",12
"208001","Puketitiri-Tutira",2415.34229022,2023,"Other Religions, Beliefs and Philosophies",15
"208100","Sherenden-Crownthorpe",765.79489561,2023,"Other Religions, Beliefs and Philosophies",12
"208200","Maraekakaho",820.55073512,2023,"Other Religions, Beliefs and Philosophies",12
"208301","Puketapu-Eskdale",259.59574319,2023,"Other Religions, Beliefs and Philosophies",30
"208401","Omahu-Pakowhai",57.13289644,2023,"Other Religions, Beliefs and Philosophies",9
"208500","Bridge Pa",23.24245277,2023,"Other Religions, Beliefs and Philosophies",24
"208601","Twyford",24.57465737,2023,"Other Religions, Beliefs and Philosophies",15
"208700","Poukawa",339.92122105,2023,"Other Religions, Beliefs and Philosophies",24
"208800","Flaxmere West",0.91730499,2023,"Other Religions, Beliefs and Philosophies",15
"208901","Omahu Strip",2.92872705,2023,"Other Religions, Beliefs and Philosophies",9
"209000","Lochain Park",0.93644866,2023,"Other Religions, Beliefs and Philosophies",27
"209100","Flaxmere Park",1.35059445,2023,"Other Religions, Beliefs and Philosophies",24
"209201","Flaxmere South",1.04509728,2023,"Other Religions, Beliefs and Philosophies",24
"209301","Irongate",7.95995424,2023,"Other Religions, Beliefs and Philosophies",15
"209401","Frimley",2.47789957,2023,"Other Religions, Beliefs and Philosophies",300
"209500","Camberley",0.93084612,2023,"Other Religions, Beliefs and Philosophies",48
"209601","Clive",3.34961251,2023,"Other Religions, Beliefs and Philosophies",21
"209700","St Leonards",1.0311155,2023,"Other Religions, Beliefs and Philosophies",99
"209800","Mahora",0.94815809,2023,"Other Religions, Beliefs and Philosophies",147
"209901","Raureka",1.10466298,2023,"Other Religions, Beliefs and Philosophies",138
"210000","Cornwall Park",1.083438,2023,"Other Religions, Beliefs and Philosophies",93
"210100","Tomoana",3.25777665,2023,"Other Religions, Beliefs and Philosophies",0
"210201","Longlands-Pukahu",30.88744334,2023,"Other Religions, Beliefs and Philosophies",24
"210300","Raceway Park",1.01533953,2023,"Other Religions, Beliefs and Philosophies",84
"210400","Karamu",13.20141334,2023,"Other Religions, Beliefs and Philosophies",3
"210500","Hastings Central",1.41744821,2023,"Other Religions, Beliefs and Philosophies",24
"210600","Tomoana Crossing",0.83806947,2023,"Other Religions, Beliefs and Philosophies",39
"210700","Akina Park",1.03128521,2023,"Other Religions, Beliefs and Philosophies",78
"210800","Queens Square",0.60058038,2023,"Other Religions, Beliefs and Philosophies",87
"210900","Mayfair",1.06861699,2023,"Other Religions, Beliefs and Philosophies",93
"211000","Parkhaven",1.01585611,2023,"Other Religions, Beliefs and Philosophies",99
"211100","Parkvale",1.29521262,2023,"Other Religions, Beliefs and Philosophies",72
"211201","Mangateretere",39.94318467,2023,"Other Religions, Beliefs and Philosophies",18
"211301","Haumoana",1.82698036,2023,"Other Religions, Beliefs and Philosophies",15
"211302","Te Awanga",1.33015885,2023,"Other Religions, Beliefs and Philosophies",6
"211401","Lucknow",0.90243175,2023,"Other Religions, Beliefs and Philosophies",18
"211500","Karanema-St Hill",0.94975589,2023,"Other Religions, Beliefs and Philosophies",18
"211600","Havelock North-Central",0.47545873,2023,"Other Religions, Beliefs and Philosophies",0
"211701","Brookvale",2.01334993,2023,"Other Religions, Beliefs and Philosophies",27
"211800","Iona",1.46632944,2023,"Other Religions, Beliefs and Philosophies",30
"211900","Hereworth",1.6155099,2023,"Other Religions, Beliefs and Philosophies",21
"212000","Te Mata Hills",12.71404113,2023,"Other Religions, Beliefs and Philosophies",9
"212100","Havelock Hills",2.98592588,2023,"Other Religions, Beliefs and Philosophies",18
"212201","Kahuranaki",372.63719398,2023,"Other Religions, Beliefs and Philosophies",6
"212301","Bay View (Napier City)",29.21575971,2023,"Other Religions, Beliefs and Philosophies",15
"212400","Poraiti Hills",10.57869491,2023,"Other Religions, Beliefs and Philosophies",6
"212500","Poraiti Flat",7.08071604,2023,"Other Religions, Beliefs and Philosophies",24
"212600","Westshore",0.93239877,2023,"Other Religions, Beliefs and Philosophies",12
"212800","Onekawa West",3.11456156,2023,"Other Religions, Beliefs and Philosophies",3
"212900","Ahuriri",0.97708119,2023,"Other Religions, Beliefs and Philosophies",9
"213000","Taradale West",1.68649975,2023,"Other Religions, Beliefs and Philosophies",21
"213100","Greenmeadows West",1.10408223,2023,"Other Religions, Beliefs and Philosophies",12
"213200","Taradale South",5.12388945,2023,"Other Religions, Beliefs and Philosophies",39
"213300","Bluff Hill",1.89032878,2023,"Other Religions, Beliefs and Philosophies",45
"213400","Hospital Hill",1.49578822,2023,"Other Religions, Beliefs and Philosophies",45
"213500","Tamatea West",0.63229512,2023,"Other Religions, Beliefs and Philosophies",27
